hour,month,day,hour_of_day,t_ambient_C,t_internal_C,heater_on,fan_on,charge_inhibit,q_heater_W,q_fan_W,stress_t_ambient_C,stress_t_internal_C,stress_heater_on,stress_fan_on,stress_charge_inhibit,stress_q_heater_W,stress_q_fan_W
257,1,11,17,-1.3,8.2,0,0,0,0.0,0.0,-1.3,8.2,0,0,0,0.0,0.0
258,1,11,18,-1.2,7.6,0,0,0,0.0,0.0,-1.2,7.6,0,0,0,0.0,0.0
259,1,11,19,-1.3,7.1,0,0,0,0.0,0.0,-1.3,7.1,0,0,0,0.0,0.0
260,1,11,20,-1.7,6.6,0,0,0,0.0,0.0,-1.7,6.6,0,0,0,0.0,0.0
261,1,11,21,-2.3,6.1,0,0,0,0.0,0.0,-2.3,6.1,0,0,0,0.0,0.0
262,1,11,22,-3.1,5.6,0,0,0,0.0,0.0,-3.1,5.6,0,0,0,0.0,0.0
263,1,11,23,-4.1,5.0,0,0,0,0.0,0.0,-4.1,5.0,0,0,0,0.0,0.0
264,1,12,0,-3.3,4.6,0,0,0,0.0,0.0,-3.3,4.6,0,0,0,0.0,0.0
265,1,12,1,-4.3,5.8,1,0,0,12.0,0.0,-4.3,5.8,1,0,0,12.0,0.0
266,1,12,2,-5.2,6.8,1,0,0,12.0,0.0,-5.2,6.8,1,0,0,12.0,0.0
267,1,12,3,-6.0,7.7,1,0,0,12.0,0.0,-6.0,7.7,1,0,0,12.0,0.0
268,1,12,4,-6.6,8.4,1,0,0,12.0,0.0,-6.6,8.4,1,0,0,12.0,0.0
269,1,12,5,-7.0,9.1,1,0,0,12.0,0.0,-7.0,9.1,1,0,0,12.0,0.0
270,1,12,6,-7.1,9.7,1,0,0,12.0,0.0,-7.1,9.7,1,0,0,12.0,0.0
271,1,12,7,-7.0,10.3,1,0,0,12.0,0.0,-7.0,10.3,1,0,0,12.0,0.0
272,1,12,8,-6.6,9.2,0,0,0,0.0,0.0,-6.6,9.2,0,0,0,0.0,0.0
273,1,12,9,-6.0,8.3,0,0,0,0.0,0.0,-6.0,8.3,0,0,0,0.0,0.0
274,1,12,10,-5.2,7.6,0,0,0,0.0,0.0,-5.2,7.6,0,0,0,0.0,0.0
275,1,12,11,-4.3,7.1,0,0,0,0.0,0.0,-4.3,7.1,0,0,0,0.0,0.0
276,1,12,12,-3.3,6.7,0,0,0,0.0,0.0,-3.3,6.7,0,0,0,0.0,0.0
277,1,12,13,-2.3,6.4,0,0,0,0.0,0.0,-2.3,6.4,0,0,0,0.0,0.0
278,1,12,14,-1.3,6.2,0,0,0,0.0,0.0,-1.3,6.2,0,0,0,0.0,0.0
279,1,12,15,-0.5,6.1,0,0,0,0.0,0.0,-0.5,6.1,0,0,0,0.0,0.0
280,1,12,16,0.1,6.0,0,0,0,0.0,0.0,0.1,6.0,0,0,0,0.0,0.0
281,1,12,17,0.5,5.8,0,0,0,0.0,0.0,0.5,5.8,0,0,0,0.0,0.0
282,1,12,18,0.6,5.6,0,0,0,0.0,0.0,0.6,5.6,0,0,0,0.0,0.0
283,1,12,19,0.5,5.5,0,0,0,0.0,0.0,0.5,5.5,0,0,0,0.0,0.0
284,1,12,20,0.1,5.3,0,0,0,0.0,0.0,0.1,5.3,0,0,0,0.0,0.0
285,1,12,21,-0.5,5.1,0,0,0,0.0,0.0,-0.5,5.1,0,0,0,0.0,0.0
286,1,12,22,-1.3,4.8,0,0,0,0.0,0.0,-1.3,4.8,0,0,0,0.0,0.0
287,1,12,23,-2.3,6.2,1,0,0,12.0,0.0,-2.3,6.2,1,0,0,12.0,0.0
288,1,13,0,-1.9,7.4,1,0,0,12.0,0.0,-1.9,7.4,1,0,0,12.0,0.0
289,1,13,1,-2.9,8.5,1,0,0,12.0,0.0,-2.9,8.5,1,0,0,12.0,0.0
290,1,13,2,-3.8,9.4,1,0,0,12.0,0.0,-3.8,9.4,1,0,0,12.0,0.0
291,1,13,3,-4.6,10.2,1,0,0,12.0,0.0,-4.6,10.2,1,0,0,12.0,0.0
292,1,13,4,-5.2,9.1,0,0,0,0.0,0.0,-5.2,9.1,0,0,0,0.0,0.0
293,1,13,5,-5.6,8.1,0,0,0,0.0,0.0,-5.6,8.1,0,0,0,0.0,0.0
294,1,13,6,-5.8,7.2,0,0,0,0.0,0.0,-5.8,7.2,0,0,0,0.0,0.0
295,1,13,7,-5.6,6.4,0,0,0,0.0,0.0,-5.6,6.4,0,0,0,0.0,0.0
296,1,13,8,-5.2,5.8,0,0,0,0.0,0.0,-5.2,5.8,0,0,0,0.0,0.0
297,1,13,9,-4.6,5.3,0,0,0,0.0,0.0,-4.6,5.3,0,0,0,0.0,0.0
298,1,13,10,-3.8,5.0,0,0,0,0.0,0.0,-3.8,5.0,0,0,0,0.0,0.0
299,1,13,11,-2.9,4.8,0,0,0,0.0,0.0,-2.9,4.8,0,0,0,0.0,0.0
300,1,13,12,-1.9,6.5,1,0,0,12.0,0.0,-1.9,6.5,1,0,0,12.0,0.0
301,1,13,13,-0.9,8.0,1,0,0,12.0,0.0,-0.9,8.0,1,0,0,12.0,0.0
302,1,13,14,0.0,9.5,1,0,0,12.0,0.0,0.0,9.5,1,0,0,12.0,0.0
303,1,13,15,0.8,10.9,1,0,0,12.0,0.0,0.8,10.9,1,0,0,12.0,0.0
304,1,13,16,1.4,10.5,0,0,0,0.0,0.0,1.4,10.5,0,0,0,0.0,0.0
305,1,13,17,1.8,10.1,0,0,0,0.0,0.0,1.8,10.1,0,0,0,0.0,0.0
306,1,13,18,1.9,9.7,0,0,0,0.0,0.0,1.9,9.7,0,0,0,0.0,0.0
307,1,13,19,1.8,9.3,0,0,0,0.0,0.0,1.8,9.3,0,0,0,0.0,0.0
308,1,13,20,1.4,8.9,0,0,0,0.0,0.0,1.4,8.9,0,0,0,0.0,0.0
309,1,13,21,0.8,8.4,0,0,0,0.0,0.0,0.8,8.4,0,0,0,0.0,0.0
310,1,13,22,0.0,8.0,0,0,0,0.0,0.0,0.0,8.0,0,0,0,0.0,0.0
311,1,13,23,-0.9,7.5,0,0,0,0.0,0.0,-0.9,7.5,0,0,0,0.0,0.0
312,1,14,0,-1.5,7.0,0,0,0,0.0,0.0,-1.5,7.0,0,0,0,0.0,0.0
313,1,14,1,-2.5,6.4,0,0,0,0.0,0.0,-2.5,6.4,0,0,0,0.0,0.0
314,1,14,2,-3.4,5.9,0,0,0,0.0,0.0,-3.4,5.9,0,0,0,0.0,0.0
315,1,14,3,-4.2,5.3,0,0,0,0.0,0.0,-4.2,5.3,0,0,0,0.0,0.0
316,1,14,4,-4.8,4.7,0,0,0,0.0,0.0,-4.8,4.7,0,0,0,0.0,0.0
317,1,14,5,-5.2,5.8,1,0,0,12.0,0.0,-5.2,5.8,1,0,0,12.0,0.0
318,1,14,6,-5.3,6.8,1,0,0,12.0,0.0,-5.3,6.8,1,0,0,12.0,0.0
319,1,14,7,-5.2,7.8,1,0,0,12.0,0.0,-5.2,7.8,1,0,0,12.0,0.0
320,1,14,8,-4.8,8.8,1,0,0,12.0,0.0,-4.8,8.8,1,0,0,12.0,0.0
321,1,14,9,-4.2,9.8,1,0,0,12.0,0.0,-4.2,9.8,1,0,0,12.0,0.0
322,1,14,10,-3.4,10.9,1,0,0,12.0,0.0,-3.4,10.9,1,0,0,12.0,0.0
323,1,14,11,-2.5,10.2,0,0,0,0.0,0.0,-2.5,10.2,0,0,0,0.0,0.0
324,1,14,12,-1.5,9.7,0,0,0,0.0,0.0,-1.5,9.7,0,0,0,0.0,0.0
325,1,14,13,-0.5,9.3,0,0,0,0.0,0.0,-0.5,9.3,0,0,0,0.0,0.0
326,1,14,14,0.5,9.1,0,0,0,0.0,0.0,0.5,9.1,0,0,0,0.0,0.0
327,1,14,15,1.3,8.8,0,0,0,0.0,0.0,1.3,8.8,0,0,0,0.0,0.0
328,1,14,16,1.9,8.6,0,0,0,0.0,0.0,1.9,8.6,0,0,0,0.0,0.0
329,1,14,17,2.3,8.4,0,0,0,0.0,0.0,2.3,8.4,0,0,0,0.0,0.0
330,1,14,18,2.4,8.2,0,0,0,0.0,0.0,2.4,8.2,0,0,0,0.0,0.0
331,1,14,19,2.3,7.9,0,0,0,0.0,0.0,2.3,7.9,0,0,0,0.0,0.0
332,1,14,20,1.9,7.7,0,0,0,0.0,0.0,1.9,7.7,0,0,0,0.0,0.0
333,1,14,21,1.3,7.4,0,0,0,0.0,0.0,1.3,7.4,0,0,0,0.0,0.0
334,1,14,22,0.5,7.1,0,0,0,0.0,0.0,0.5,7.1,0,0,0,0.0,0.0
335,1,14,23,-0.5,6.7,0,0,0,0.0,0.0,-0.5,6.7,0,0,0,0.0,0.0
336,1,15,0,-2.1,6.2,0,0,0,0.0,0.0,-2.1,6.2,0,0,0,0.0,0.0
337,1,15,1,-3.1,5.7,0,0,0,0.0,0.0,-3.1,5.7,0,0,0,0.0,0.0
338,1,15,2,-4.0,5.1,0,0,0,0.0,0.0,-4.0,5.1,0,0,0,0.0,0.0
339,1,15,3,-4.8,4.5,0,0,0,0.0,0.0,-4.8,4.5,0,0,0,0.0,0.0
340,1,15,4,-5.4,5.6,1,0,0,12.0,0.0,-5.4,5.6,1,0,0,12.0,0.0
341,1,15,5,-5.8,6.6,1,0,0,12.0,0.0,-5.8,6.6,1,0,0,12.0,0.0
342,1,15,6,-5.9,7.5,1,0,0,12.0,0.0,-5.9,7.5,1,0,0,12.0,0.0
343,1,15,7,-5.8,8.4,1,0,0,12.0,0.0,-5.8,8.4,1,0,0,12.0,0.0
344,1,15,8,-5.4,9.3,1,0,0,12.0,0.0,-5.4,9.3,1,0,0,12.0,0.0
345,1,15,9,-4.8,10.2,1,0,0,12.0,0.0,-4.8,10.2,1,0,0,12.0,0.0
346,1,15,10,-4.0,9.5,0,0,0,0.0,0.0,-4.0,9.5,0,0,0,0.0,0.0
347,1,15,11,-3.1,8.9,0,0,0,0.0,0.0,-3.1,8.9,0,0,0,0.0,0.0
348,1,15,12,-2.1,8.4,0,0,0,0.0,0.0,-2.1,8.4,0,0,0,0.0,0.0
349,1,15,13,-1.1,8.1,0,0,0,0.0,0.0,-1.1,8.1,0,0,0,0.0,0.0
350,1,15,14,-0.2,7.9,0,0,0,0.0,0.0,-0.2,7.9,0,0,0,0.0,0.0
351,1,15,15,0.6,7.7,0,0,0,0.0,0.0,0.6,7.7,0,0,0,0.0,0.0
352,1,15,16,1.3,7.5,0,0,0,0.0,0.0,1.3,7.5,0,0,0,0.0,0.0
353,1,15,17,1.6,7.4,0,0,0,0.0,0.0,1.6,7.4,0,0,0,0.0,0.0
354,1,15,18,1.8,7.2,0,0,0,0.0,0.0,1.8,7.2,0,0,0,0.0,0.0
355,1,15,19,1.6,7.0,0,0,0,0.0,0.0,1.6,7.0,0,0,0,0.0,0.0
356,1,15,20,1.3,6.7,0,0,0,0.0,0.0,1.3,6.7,0,0,0,0.0,0.0
357,1,15,21,0.6,6.5,0,0,0,0.0,0.0,0.6,6.5,0,0,0,0.0,0.0
358,1,15,22,-0.2,6.2,0,0,0,0.0,0.0,-0.2,6.2,0,0,0,0.0,0.0
359,1,15,23,-1.1,5.8,0,0,0,0.0,0.0,-1.1,5.8,0,0,0,0.0,0.0
360,1,16,0,-3.6,5.3,0,0,0,0.0,0.0,-3.6,5.3,0,0,0,0.0,0.0
361,1,16,1,-4.5,4.7,0,0,0,0.0,0.0,-4.5,4.7,0,0,0,0.0,0.0
362,1,16,2,-5.5,5.8,1,0,0,12.0,0.0,-5.5,5.8,1,0,0,12.0,0.0
363,1,16,3,-6.3,6.7,1,0,0,12.0,0.0,-6.3,6.7,1,0,0,12.0,0.0
364,1,16,4,-6.9,7.5,1,0,0,12.0,0.0,-6.9,7.5,1,0,0,12.0,0.0
365,1,16,5,-7.3,8.2,1,0,0,12.0,0.0,-7.3,8.2,1,0,0,12.0,0.0
366,1,16,6,-7.4,8.9,1,0,0,12.0,0.0,-7.4,8.9,1,0,0,12.0,0.0
367,1,16,7,-7.3,9.5,1,0,0,12.0,0.0,-7.3,9.5,1,0,0,12.0,0.0
368,1,16,8,-6.9,10.2,1,0,0,12.0,0.0,-6.9,10.2,1,0,0,12.0,0.0
369,1,16,9,-6.3,9.2,0,0,0,0.0,0.0,-6.3,9.2,0,0,0,0.0,0.0
370,1,16,10,-5.5,8.4,0,0,0,0.0,0.0,-5.5,8.4,0,0,0,0.0,0.0
371,1,16,11,-4.5,7.8,0,0,0,0.0,0.0,-4.5,7.8,0,0,0,0.0,0.0
372,1,16,12,-3.6,7.3,0,0,0,0.0,0.0,-3.6,7.3,0,0,0,0.0,0.0
373,1,16,13,-2.6,6.9,0,0,0,0.0,0.0,-2.6,6.9,0,0,0,0.0,0.0
374,1,16,14,-1.6,6.7,0,0,0,0.0,0.0,-1.6,6.7,0,0,0,0.0,0.0
375,1,16,15,-0.8,6.5,0,0,0,0.0,0.0,-0.8,6.5,0,0,0,0.0,0.0
376,1,16,16,-0.2,6.3,0,0,0,0.0,0.0,-0.2,6.3,0,0,0,0.0,0.0
377,1,16,17,0.2,6.1,0,0,0,0.0,0.0,0.2,6.1,0,0,0,0.0,0.0
378,1,16,18,0.3,5.9,0,0,0,0.0,0.0,0.3,5.9,0,0,0,0.0,0.0
379,1,16,19,0.2,5.7,0,0,0,0.0,0.0,0.2,5.7,0,0,0,0.0,0.0
380,1,16,20,-0.2,5.4,0,0,0,0.0,0.0,-0.2,5.4,0,0,0,0.0,0.0
381,1,16,21,-0.8,5.2,0,0,0,0.0,0.0,-0.8,5.2,0,0,0,0.0,0.0
382,1,16,22,-1.6,4.8,0,0,0,0.0,0.0,-1.6,4.8,0,0,0,0.0,0.0
383,1,16,23,-2.6,6.2,1,0,0,12.0,0.0,-2.6,6.2,1,0,0,12.0,0.0
384,1,17,0,-5.3,7.2,1,0,0,12.0,0.0,-5.3,7.2,1,0,0,12.0,0.0
385,1,17,1,-6.3,8.0,1,0,0,12.0,0.0,-6.3,8.0,1,0,0,12.0,0.0
386,1,17,2,-7.3,8.6,1,0,0,12.0,0.0,-7.3,8.6,1,0,0,12.0,0.0
387,1,17,3,-8.1,9.2,1,0,0,12.0,0.0,-8.1,9.2,1,0,0,12.0,0.0
388,1,17,4,-8.7,9.6,1,0,0,12.0,0.0,-8.7,9.6,1,0,0,12.0,0.0
389,1,17,5,-9.1,9.9,1,0,0,12.0,0.0,-9.1,9.9,1,0,0,12.0,0.0
390,1,17,6,-9.2,10.3,1,0,0,12.0,0.0,-9.2,10.3,1,0,0,12.0,0.0
391,1,17,7,-9.1,8.9,0,0,0,0.0,0.0,-9.1,8.9,0,0,0,0.0,0.0
392,1,17,8,-8.7,7.8,0,0,0,0.0,0.0,-8.7,7.8,0,0,0,0.0,0.0
393,1,17,9,-8.1,6.8,0,0,0,0.0,0.0,-8.1,6.8,0,0,0,0.0,0.0
394,1,17,10,-7.3,6.1,0,0,0,0.0,0.0,-7.3,6.1,0,0,0,0.0,0.0
395,1,17,11,-6.3,5.5,0,0,0,0.0,0.0,-6.3,5.5,0,0,0,0.0,0.0
396,1,17,12,-5.3,5.1,0,0,0,0.0,0.0,-5.3,5.1,0,0,0,0.0,0.0
397,1,17,13,-4.4,4.7,0,0,0,0.0,0.0,-4.4,4.7,0,0,0,0.0,0.0
398,1,17,14,-3.4,6.2,1,0,0,12.0,0.0,-3.4,6.2,1,0,0,12.0,0.0
399,1,17,15,-2.6,7.6,1,0,0,12.0,0.0,-2.6,7.6,1,0,0,12.0,0.0
400,1,17,16,-2.0,8.9,1,0,0,12.0,0.0,-2.0,8.9,1,0,0,12.0,0.0
401,1,17,17,-1.6,10.0,1,0,0,12.0,0.0,-1.6,10.0,1,0,0,12.0,0.0
402,1,17,18,-1.5,9.3,0,0,0,0.0,0.0,-1.5,9.3,0,0,0,0.0,0.0
403,1,17,19,-1.6,8.6,0,0,0,0.0,0.0,-1.6,8.6,0,0,0,0.0,0.0
404,1,17,20,-2.0,8.0,0,0,0,0.0,0.0,-2.0,8.0,0,0,0,0.0,0.0
405,1,17,21,-2.6,7.3,0,0,0,0.0,0.0,-2.6,7.3,0,0,0,0.0,0.0
406,1,17,22,-3.4,6.7,0,0,0,0.0,0.0,-3.4,6.7,0,0,0,0.0,0.0
407,1,17,23,-4.4,6.0,0,0,0,0.0,0.0,-4.4,6.0,0,0,0,0.0,0.0
408,1,18,0,-6.8,5.1,0,0,0,0.0,0.0,-6.8,5.1,0,0,0,0.0,0.0
409,1,18,1,-7.8,4.3,0,0,0,0.0,0.0,-7.8,4.3,0,0,0,0.0,0.0
410,1,18,2,-8.7,5.1,1,0,0,12.0,0.0,-8.7,5.1,1,0,0,12.0,0.0
411,1,18,3,-9.5,5.8,1,0,0,12.0,0.0,-9.5,5.8,1,0,0,12.0,0.0
412,1,18,4,-10.2,6.4,1,0,0,12.0,0.0,-10.2,6.4,1,0,0,12.0,0.0
413,1,18,5,-10.5,6.9,1,0,0,12.0,0.0,-10.5,6.9,1,0,0,12.0,0.0
414,1,18,6,-10.7,7.4,1,0,0,12.0,0.0,-10.7,7.4,1,0,0,12.0,0.0
415,1,18,7,-10.5,7.9,1,0,0,12.0,0.0,-10.5,7.9,1,0,0,12.0,0.0
416,1,18,8,-10.2,8.4,1,0,0,12.0,0.0,-10.2,8.4,1,0,0,12.0,0.0
417,1,18,9,-9.5,9.0,1,0,0,12.0,0.0,-9.5,9.0,1,0,0,12.0,0.0
418,1,18,10,-8.7,9.6,1,0,0,12.0,0.0,-8.7,9.6,1,0,0,12.0,0.0
419,1,18,11,-7.8,10.3,1,0,0,12.0,0.0,-7.8,10.3,1,0,0,12.0,0.0
420,1,18,12,-6.8,9.3,0,0,0,0.0,0.0,-6.8,9.3,0,0,0,0.0,0.0
421,1,18,13,-5.8,8.5,0,0,0,0.0,0.0,-5.8,8.5,0,0,0,0.0,0.0
422,1,18,14,-4.9,7.8,0,0,0,0.0,0.0,-4.9,7.8,0,0,0,0.0,0.0
423,1,18,15,-4.1,7.2,0,0,0,0.0,0.0,-4.1,7.2,0,0,0,0.0,0.0
424,1,18,16,-3.5,6.7,0,0,0,0.0,0.0,-3.5,6.7,0,0,0,0.0,0.0
425,1,18,17,-3.1,6.2,0,0,0,0.0,0.0,-3.1,6.2,0,0,0,0.0,0.0
426,1,18,18,-3.0,5.7,0,0,0,0.0,0.0,-3.0,5.7,0,0,0,0.0,0.0
427,1,18,19,-3.1,5.2,0,0,0,0.0,0.0,-3.1,5.2,0,0,0,0.0,0.0
428,1,18,20,-3.5,4.7,0,0,0,0.0,0.0,-3.5,4.7,0,0,0,0.0,0.0
429,1,18,21,-4.1,5.9,1,0,0,12.0,0.0,-4.1,5.9,1,0,0,12.0,0.0
430,1,18,22,-4.9,7.0,1,0,0,12.0,0.0,-4.9,7.0,1,0,0,12.0,0.0
431,1,18,23,-5.8,7.8,1,0,0,12.0,0.0,-5.8,7.8,1,0,0,12.0,0.0
432,1,19,0,-7.4,8.5,1,0,0,12.0,0.0,-7.4,8.5,1,0,0,12.0,0.0
433,1,19,1,-8.4,9.0,1,0,0,12.0,0.0,-8.4,9.0,1,0,0,12.0,0.0
434,1,19,2,-9.4,9.4,1,0,0,12.0,0.0,-9.4,9.4,1,0,0,12.0,0.0
435,1,19,3,-10.2,9.7,1,0,0,12.0,0.0,-10.2,9.7,1,0,0,12.0,0.0
436,1,19,4,-10.8,9.9,1,0,0,12.0,0.0,-10.8,9.9,1,0,0,12.0,0.0
437,1,19,5,-11.2,10.0,1,0,0,12.0,0.0,-11.2,10.0,1,0,0,12.0,0.0
438,1,19,6,-11.3,8.4,0,0,0,0.0,0.0,-11.3,8.4,0,0,0,0.0,0.0
439,1,19,7,-11.2,7.0,0,0,0,0.0,0.0,-11.2,7.0,0,0,0,0.0,0.0
440,1,19,8,-10.8,5.9,0,0,0,0.0,0.0,-10.8,5.9,0,0,0,0.0,0.0
441,1,19,9,-10.2,4.9,0,0,0,0.0,0.0,-10.2,4.9,0,0,0,0.0,0.0
442,1,19,10,-9.4,5.9,1,0,0,12.0,0.0,-9.4,5.9,1,0,0,12.0,0.0
443,1,19,11,-8.4,6.8,1,0,0,12.0,0.0,-8.4,6.8,1,0,0,12.0,0.0
444,1,19,12,-7.4,7.8,1,0,0,12.0,0.0,-7.4,7.8,1,0,0,12.0,0.0
445,1,19,13,-6.4,8.8,1,0,0,12.0,0.0,-6.4,8.8,1,0,0,12.0,0.0
446,1,19,14,-5.5,9.7,1,0,0,12.0,0.0,-5.5,9.7,1,0,0,12.0,0.0
447,1,19,15,-4.7,10.6,1,0,0,12.0,0.0,-4.7,10.6,1,0,0,12.0,0.0
448,1,19,16,-4.1,9.7,0,0,0,0.0,0.0,-4.1,9.7,0,0,0,0.0,0.0
449,1,19,17,-3.7,8.9,0,0,0,0.0,0.0,-3.7,8.9,0,0,0,0.0,0.0
450,1,19,18,-3.6,8.1,0,0,0,0.0,0.0,-3.6,8.1,0,0,0,0.0,0.0
451,1,19,19,-3.7,7.3,0,0,0,0.0,0.0,-3.7,7.3,0,0,0,0.0,0.0
452,1,19,20,-4.1,6.6,0,0,0,0.0,0.0,-4.1,6.6,0,0,0,0.0,0.0
453,1,19,21,-4.7,5.9,0,0,0,0.0,0.0,-4.7,5.9,0,0,0,0.0,0.0
454,1,19,22,-5.5,5.2,0,0,0,0.0,0.0,-5.5,5.2,0,0,0,0.0,0.0
455,1,19,23,-6.4,4.4,0,0,0,0.0,0.0,-6.4,4.4,0,0,0,0.0,0.0
456,1,20,0,-7.0,5.4,1,0,0,12.0,0.0,-7.0,5.4,1,0,0,12.0,0.0
457,1,20,1,-8.0,6.2,1,0,0,12.0,0.0,-8.0,6.2,1,0,0,12.0,0.0
458,1,20,2,-8.9,6.9,1,0,0,12.0,0.0,-8.9,6.9,1,0,0,12.0,0.0
459,1,20,3,-9.7,7.4,1,0,0,12.0,0.0,-9.7,7.4,1,0,0,12.0,0.0
460,1,20,4,-10.3,7.9,1,0,0,12.0,0.0,-10.3,7.9,1,0,0,12.0,0.0
461,1,20,5,-10.7,8.2,1,0,0,12.0,0.0,-10.7,8.2,1,0,0,12.0,0.0
462,1,20,6,-10.8,8.6,1,0,0,12.0,0.0,-10.8,8.6,1,0,0,12.0,0.0
463,1,20,7,-10.7,8.9,1,0,0,12.0,0.0,-10.7,8.9,1,0,0,12.0,0.0
464,1,20,8,-10.3,9.3,1,0,0,12.0,0.0,-10.3,9.3,1,0,0,12.0,0.0
465,1,20,9,-9.7,9.8,1,0,0,12.0,0.0,-9.7,9.8,1,0,0,12.0,0.0
466,1,20,10,-8.9,10.4,1,0,0,12.0,0.0,-8.9,10.4,1,0,0,12.0,0.0
467,1,20,11,-8.0,9.3,0,0,0,0.0,0.0,-8.0,9.3,0,0,0,0.0,0.0
468,1,20,12,-7.0,8.4,0,0,0,0.0,0.0,-7.0,8.4,0,0,0,0.0,0.0
469,1,20,13,-6.0,7.6,0,0,0,0.0,0.0,-6.0,7.6,0,0,0,0.0,0.0
470,1,20,14,-5.1,7.0,0,0,0,0.0,0.0,-5.1,7.0,0,0,0,0.0,0.0
471,1,20,15,-4.3,6.5,0,0,0,0.0,0.0,-4.3,6.5,0,0,0,0.0,0.0
472,1,20,16,-3.7,6.0,0,0,0,0.0,0.0,-3.7,6.0,0,0,0,0.0,0.0
473,1,20,17,-3.3,5.5,0,0,0,0.0,0.0,-3.3,5.5,0,0,0,0.0,0.0
474,1,20,18,-3.1,5.0,0,0,0,0.0,0.0,-3.1,5.0,0,0,0,0.0,0.0
475,1,20,19,-3.3,4.6,0,0,0,0.0,0.0,-3.3,4.6,0,0,0,0.0,0.0
476,1,20,20,-3.7,5.9,1,0,0,12.0,0.0,-3.7,5.9,1,0,0,12.0,0.0
477,1,20,21,-4.3,7.0,1,0,0,12.0,0.0,-4.3,7.0,1,0,0,12.0,0.0
478,1,20,22,-5.1,7.9,1,0,0,12.0,0.0,-5.1,7.9,1,0,0,12.0,0.0
479,1,20,23,-6.0,8.7,1,0,0,12.0,0.0,-6.0,8.7,1,0,0,12.0,0.0
480,1,21,0,-5.6,9.4,1,0,0,12.0,0.0,-5.6,9.4,1,0,0,12.0,0.0
481,1,21,1,-6.6,10.0,1,0,0,12.0,0.0,-6.6,10.0,1,0,0,12.0,0.0
482,1,21,2,-7.6,8.7,0,0,0,0.0,0.0,-7.6,8.7,0,0,0,0.0,0.0
483,1,21,3,-8.4,7.5,0,0,0,0.0,0.0,-8.4,7.5,0,0,0,0.0,0.0
484,1,21,4,-9.0,6.4,0,0,0,0.0,0.0,-9.0,6.4,0,0,0,0.0,0.0
485,1,21,5,-9.4,5.3,0,0,0,0.0,0.0,-9.4,5.3,0,0,0,0.0,0.0
486,1,21,6,-9.5,4.2,0,0,0,0.0,0.0,-9.5,4.2,0,0,0,0.0,0.0
487,1,21,7,-9.4,5.1,1,0,0,12.0,0.0,-9.4,5.1,1,0,0,12.0,0.0
488,1,21,8,-9.0,6.0,1,0,0,12.0,0.0,-9.0,6.0,1,0,0,12.0,0.0
489,1,21,9,-8.4,6.9,1,0,0,12.0,0.0,-8.4,6.9,1,0,0,12.0,0.0
490,1,21,10,-7.6,7.8,1,0,0,12.0,0.0,-7.6,7.8,1,0,0,12.0,0.0
491,1,21,11,-6.6,8.8,1,0,0,12.0,0.0,-6.6,8.8,1,0,0,12.0,0.0
492,1,21,12,-5.6,9.7,1,0,0,12.0,0.0,-5.6,9.7,1,0,0,12.0,0.0
493,1,21,13,-4.6,10.7,1,0,0,12.0,0.0,-4.6,10.7,1,0,0,12.0,0.0
494,1,21,14,-3.7,9.9,0,0,0,0.0,0.0,-3.7,9.9,0,0,0,0.0,0.0
495,1,21,15,-2.9,9.3,0,0,0,0.0,0.0,-2.9,9.3,0,0,0,0.0,0.0
496,1,21,16,-2.3,8.6,0,0,0,0.0,0.0,-2.3,8.6,0,0,0,0.0,0.0
497,1,21,17,-1.9,8.1,0,0,0,0.0,0.0,-1.9,8.1,0,0,0,0.0,0.0
498,1,21,18,-1.8,7.5,0,0,0,0.0,0.0,-1.8,7.5,0,0,0,0.0,0.0
499,1,21,19,-1.9,6.9,0,0,0,0.0,0.0,-1.9,6.9,0,0,0,0.0,0.0
500,1,21,20,-2.3,6.4,0,0,0,0.0,0.0,-2.3,6.4,0,0,0,0.0,0.0
501,1,21,21,-2.9,5.9,0,0,0,0.0,0.0,-2.9,5.9,0,0,0,0.0,0.0
502,1,21,22,-3.7,5.3,0,0,0,0.0,0.0,-3.7,5.3,0,0,0,0.0,0.0
503,1,21,23,-4.6,4.7,0,0,0,0.0,0.0,-4.6,4.7,0,0,0,0.0,0.0
504,1,22,0,-3.8,6.0,1,0,0,12.0,0.0,-3.8,6.0,1,0,0,12.0,0.0
505,1,22,1,-4.8,7.0,1,0,0,12.0,0.0,-4.8,7.0,1,0,0,12.0,0.0
506,1,22,2,-5.8,7.9,1,0,0,12.0,0.0,-5.8,7.9,1,0,0,12.0,0.0
507,1,22,3,-6.6,8.6,1,0,0,12.0,0.0,-6.6,8.6,1,0,0,12.0,0.0
508,1,22,4,-7.2,9.2,1,0,0,12.0,0.0,-7.2,9.2,1,0,0,12.0,0.0
509,1,22,5,-7.6,9.7,1,0,0,12.0,0.0,-7.6,9.7,1,0,0,12.0,0.0
510,1,22,6,-7.7,10.2,1,0,0,12.0,0.0,-7.7,10.2,1,0,0,12.0,0.0
511,1,22,7,-7.6,9.0,0,0,0,0.0,0.0,-7.6,9.0,0,0,0,0.0,0.0
512,1,22,8,-7.2,8.0,0,0,0,0.0,0.0,-7.2,8.0,0,0,0,0.0,0.0
513,1,22,9,-6.6,7.1,0,0,0,0.0,0.0,-6.6,7.1,0,0,0,0.0,0.0
514,1,22,10,-5.8,6.5,0,0,0,0.0,0.0,-5.8,6.5,0,0,0,0.0,0.0
